name,opening_hours,price_level,id,scope,rating,types,plus_code,user_ratings_total,vicinity,place_id,business_status,geometry,photos,reference,icon
Lynn's Liquors - 17% off Wedding Reception Wine & Liquor,{'open_now': True},,fd5e825c1d275e3f82340e262699c2b12c790365,GOOGLE,3.7,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': '2749+PM Topeka, KS, United States', 'global_code': '86F62749+PM'}",14,"3335 Southwest Gage Boulevard, Topeka",ChIJWycHxanivocRhquesrDknLs,OPERATIONAL,"{'location': {'lat': 39.0068699, 'lng': -95.73079469999999}, 'viewport': {'northeast': {'lat': 39.0082195302915, 'lng': -95.72918921970849}, 'southwest': {'lat': 39.0055215697085, 'lng': -95.73188718029151}}}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116288285367492966565"">Lynn&#39;s Liquors - 17% off Wedding Reception Wine &amp; Liquor</a>'], 'photo_reference': 'CmRaAAAAhYkbI_pxhrfmAlRlwRVk4oy1rCZ-pYqtdB-Ozztapmt421_EXcU8JZFaKC_ZH1zrVPZCZSZSp22_ZHW-LuHjS4MwsJkMVZpl32NXCccnpyZoa0t9g42Uxj4zn62ea2nYEhDfriyomeFE6nFKgGJFoCW9GhShyvZkxVMlLSSpPXKbuyuJpgEWVg', 'width': 4160}]",ChIJWycHxanivocRhquesrDknLs,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Crooked Post Winery,{'open_now': False},,d64eaf2a8de95adef01fbd890678367c890c9ca0,GOOGLE,4.8,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '6GJ8+3Q Ozawkie, KS, United States', 'global_code': '86F66GJ8+3Q'}",35,"7397 K, Kansas 92, Ozawkie",ChIJ5axmGSunv4cRMNO5b6iDVU8,OPERATIONAL,"{'location': {'lat': 39.230177, 'lng': -95.48308999999999}, 'viewport': {'northeast': {'lat': 39.2317346802915, 'lng': -95.4817400697085}, 'southwest': {'lat': 39.2290367197085, 'lng': -95.48443803029151}}}","[{'height': 2269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104133139657194314215"">Crooked Post Winery</a>'], 'photo_reference': 'CmRaAAAArU2GtBOm96koPBuL11d9o6rEv-GiniYc5-KwBwerBhcHDZNJYDufk1iuLLgj57V2uUO0U1HrE07q3CrkmHyXKFl6cAMuX1xIccprdGOuhuMT9TbWtoGb54gVBroI9vbEEhD5iAGhVoeWWJVuaQzoMYMyGhRV5XhCDOQDXPQg4H-FLXTzzZOS6g', 'width': 4032}]",ChIJ5axmGSunv4cRMNO5b6iDVU8,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Hy-Vee,{'open_now': True},2,7cd656154259ff12d6eeff906f8976a71e8797f5,GOOGLE,4.4,"['grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '267P+2F Topeka, KS, United States', 'global_code': '86F6267P+2F'}",1450,"2951 Southwest Wanamaker Road, Topeka",ChIJuWXkKC39vocRbHEpHqW1taw,OPERATIONAL,"{'location': {'lat': 39.01251500000001, 'lng': -95.76383}, 'viewport': {'northeast': {'lat': 39.0139319302915, 'lng': -95.7626757697085}, 'southwest': {'lat': 39.01123396970851, 'lng': -95.76537373029151}}}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102796329633028041745"">Tony Elrod</a>'], 'photo_reference': 'CmRaAAAA1CuJgFGbL-o2t_ZxUV636bL1T9cc92Ltnb84N3HexLIdio8egMY7Zduc3Oj-U--wH6cF8WArgzIGc-DGWfmblWCdEK1u1wHSTNA_0ZQmrXcug4Smr6IB7aPJcN5fi1owEhDEPg1ixTlnJpYAL8t2g3KFGhQ2-E8L-DPMSduIUdkONTP7jXTPCg', 'width': 1920}]",ChIJuWXkKC39vocRbHEpHqW1taw,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Micro Liquor,{'open_now': True},,4ea3992f537c6a552c3ada8f84ef713259abc986,GOOGLE,4.6,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XPC8+8X Lawrence, KS, United States', 'global_code': '86C6XPC8+8X'}",42,"601 Kasold Drive b105, Lawrence",ChIJ20XQ9NFuv4cRhxtMmleBsw0,OPERATIONAL,"{'location': {'lat': 38.9707643, 'lng': -95.28251709999999}, 'viewport': {'northeast': {'lat': 38.9722028802915, 'lng': -95.28116976970848}, 'southwest': {'lat': 38.9695049197085, 'lng': -95.2838677302915}}}","[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111035241557356032039"">Micro Liquor</a>'], 'photo_reference': 'CmRaAAAAp8cw4kQtY5MrXv7SmrVCypZc6hRHDksqhjuoFKnhAUCa0fR87hfwQN56w9qKHW_AiPBfj9KgIOIATDR037gfKcKKRp9QhIDQFw3Nr5IsqMHqSf4CnqPGpUeqfcLGhu48EhCm4pwUknH_I3dpiGn2cgocGhTL86KklZQirv_j4NWnw_hE6wod0w', 'width': 960}]",ChIJ20XQ9NFuv4cRhxtMmleBsw0,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Everest Liquors,{'open_now': True},,a6a7641c9af52952049fcb25b07f9d72309f7dd2,GOOGLE,5,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XP5C+7P Lawrence, KS, United States', 'global_code': '86C6XP5C+7P'}",6,"1410 Kasold Drive #21, Lawrence",ChIJB9Csw9Fuv4cRs17QueyDCN0,OPERATIONAL,"{'location': {'lat': 38.9582269, 'lng': -95.2781845}, 'viewport': {'northeast': {'lat': 38.9595759302915, 'lng': -95.2768839197085}, 'southwest': {'lat': 38.9568779697085, 'lng': -95.2795818802915}}}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110966979425860743485"">Shea Visser</a>'], 'photo_reference': 'CmRaAAAAZ4wV5FtvhhaSyd4YykTaBZcilX9gPNA6o2W6HUfzAm1_u7hWrufJ-RorF4eBSPokxsDvd_Rd71VjINt0sBVxUtkrNAnPJf2x3RL7LgtqUMbVzypzWS-RYxIcvPGKSAMOEhCZx9-tvEZOFw0tsh8iGOONGhRK1TykOy9ek3shDqly_UD8iWijLA', 'width': 3024}]",ChIJB9Csw9Fuv4cRs17QueyDCN0,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Hy-Vee,{'open_now': True},2,7561b9df26a51bb201df6760b829056719fd0a7b,GOOGLE,4.3,"['grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WPV9+MM Lawrence, KS, United States', 'global_code': '86C6WPV9+MM'}",956,"3504 Clinton Parkway, Lawrence",ChIJ7UextDFpv4cREbkBykWJwjQ,OPERATIONAL,"{'location': {'lat': 38.944172, 'lng': -95.28084899999999}, 'viewport': {'northeast': {'lat': 38.94543898029151, 'lng': -95.27946816970848}, 'southwest': {'lat': 38.94274101970851, 'lng': -95.28216613029149}}}","[{'height': 2257, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101168875175238893957"">Adam C Johnson</a>'], 'photo_reference': 'CmRaAAAAkboKp9IE1v4SQ80Cfb-WLM2Q0WGFD54jux3fdDGvSdCKVexTo0sRwn5QwAGSAln05DABZIDgYboOTR-Rzv2r47GoHSq4o3qoYs6bOobl0DRq5YYjXmEPbLQOSWLjVxOHEhC_SWdORYe6W34wjeVMJEXwGhScF8lo9lz9xVxDU405F3CsxXfXhg', 'width': 3240}]",ChIJ7UextDFpv4cREbkBykWJwjQ,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Cheers Liquors,{'open_now': True},,d8a82bc363916d439d38ddb001f69eb3cb2b2653,GOOGLE,4.5,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XPFX+C7 Lawrence, KS, United States', 'global_code': '86C6XPFX+C7'}",10,"1414 West 6th Street, Lawrence",ChIJb3jTGz5vv4cRHmiL2GqpZzM,OPERATIONAL,"{'location': {'lat': 38.973609, 'lng': -95.25175999999999}, 'viewport': {'northeast': {'lat': 38.9749593802915, 'lng': -95.25036871970849}, 'southwest': {'lat': 38.9722614197085, 'lng': -95.2530666802915}}}","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105361238438566856073"">Cheers Liquor</a>'], 'photo_reference': 'CmRaAAAAA2IRWDnJ9MYAsy62c6JczunrElY4IMcw0p7MbpI19MdHlPC2MHIC1el2AKtiOtWWCZeAd0IIZ2jPmhTqdxSsneSCtgvWWOaJbbRk9u83ZNF8yobOQ6-e4IrA26PawkGKEhD1A9w28CWJr1Kbt69xctZOGhTK9bsktE8X6Sesdqk9xe4wo9kL-A', 'width': 3264}]",ChIJb3jTGz5vv4cRHmiL2GqpZzM,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Brookwood Retail Liquor,{'open_now': True},,5e4e354e096356b712ac96454079c58f85e66505,GOOGLE,4.4,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '277M+VQ Topeka, KS, United States', 'global_code': '86F6277M+VQ'}",14,"2900 Southwest Oakley Avenue # D, Topeka",ChIJldmyUEsdv4cRBUqSdi1mevs,OPERATIONAL,"{'location': {'lat': 39.0146914, 'lng': -95.71553929999999}, 'viewport': {'northeast': {'lat': 39.0160449302915, 'lng': -95.71410806970849}, 'southwest': {'lat': 39.0133469697085, 'lng': -95.7168060302915}}}",,ChIJldmyUEsdv4cRBUqSdi1mevs,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Alvin's Wine & Spirits,{'open_now': True},,944c754177764e527acc7b428e2da08c29b2f205,GOOGLE,3.8,"['liquor_store', 'bar', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XPF6+22 Lawrence, KS, United States', 'global_code': '86C6XPF6+22'}",59,"4000 West 6th Street, Lawrence",ChIJ8RJqU5Vuv4cRuBIoxhv8Oac,OPERATIONAL,"{'location': {'lat': 38.9725948, 'lng': -95.28999909999999}, 'viewport': {'northeast': {'lat': 38.9739024802915, 'lng': -95.2886505197085}, 'southwest': {'lat': 38.9712045197085, 'lng': -95.2913484802915}}}","[{'height': 1686, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101547982187272467735"">Scott Lakeside</a>'], 'photo_reference': 'CmRaAAAAAEi6n4sVFD5BquhuXxtCI_n5D9k9q8n21Y_rMtAknMeDgOEEEjEMnp-HMZYrmsSlt-HeEK2Uh21-oTv4Lm8D5SvwwniXfXwfCCRXjOB7A8lOupUg4ic7jTaFpr-9i-DqEhBl2hanPD6xZWFxXi9nJkELGhSGDyTwcSN7yxdmxxUXGjqGCUwcIQ', 'width': 2738}]",ChIJ8RJqU5Vuv4cRuBIoxhv8Oac,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Lakeside Wine & Spirits,{'open_now': True},,2cb70c69edd1ec64c378f5f589aced9947054855,GOOGLE,4.5,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': '297Q+J3 Topeka, KS, United States', 'global_code': '86F6297Q+J3'}",45,"3627 Southeast 29th Street # 104, Topeka",ChIJv6G-by4bv4cRtJrpBCahZ-s,OPERATIONAL,"{'location': {'lat': 39.0141017, 'lng': -95.6122585}, 'viewport': {'northeast': {'lat': 39.0155084302915, 'lng': -95.61123501970849}, 'southwest': {'lat': 39.0128104697085, 'lng': -95.6139329802915}}}","[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100048919626300967221"">Donna Rae Pearson</a>'], 'photo_reference': 'CmRaAAAAGqu6ZnzHHHUEQyMwfUy0fOx8PIDbKvxfKiTB4BeQlrcNuZ8ucfG5Vfg-W2C3N1CZlR598er6s3SPd-wOEH0NXZGqoHO42y478ePnuklJAqdOIloObmdHgqU_h57VUmuSEhAlAmgUI1VXXZRkE6KPtLbwGhSAl0UOGvuT30U9cn1I3rXG09ZVkA', 'width': 3456}]",ChIJv6G-by4bv4cRtJrpBCahZ-s,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Devlins Wine & Spirits,{'open_now': True},,8a9f4252d605e783ae4ed6de26cc5d9b3250358c,GOOGLE,4.7,"['liquor_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': '27HC+J8 Topeka, KS, United States', 'global_code': '86F627HC+J8'}",171,"4301 Southwest 21st Street #103, Topeka",ChIJV-1bTqcCv4cRqvUbkSvAWMs,OPERATIONAL,"{'location': {'lat': 39.0290152, 'lng': -95.7291836}, 'viewport': {'northeast': {'lat': 39.0304775802915, 'lng': -95.72773656970848}, 'southwest': {'lat': 39.0277796197085, 'lng': -95.7304345302915}}}","[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103740961844594929960"">Josie Begs</a>'], 'photo_reference': 'CmRaAAAASsY1e5huyctgB_nbWMWZ9kmTFDluV55T6znBfdzk_8EKgnrOJJYpgmkD8yyxw5Mn5G7lBx25rXYUbox3QFMo7XhSQEeXJvbpUvOyLV7IeUZKIT3qgySzXNFnoCbjGjHxEhASL0LrZTB8Bow5D3vueCOjGhQ8eYb2t7_JM66P6hLlM3Rm2VDmXg', 'width': 720}]",ChIJV-1bTqcCv4cRqvUbkSvAWMs,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
City Wine Market,{'open_now': False},,528a7202d8699f5e117e04a6b3495f6963061c13,GOOGLE,4.8,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XMCV+2M Lawrence, KS, United States', 'global_code': '86C6XMCV+2M'}",23,"4821 West 6th Street suite n, Lawrence",ChIJh-tFGKJuv4cRwASrkg0NFNc,OPERATIONAL,"{'location': {'lat': 38.9700158, 'lng': -95.305758}, 'viewport': {'northeast': {'lat': 38.9712621802915, 'lng': -95.30440866970848}, 'southwest': {'lat': 38.9685642197085, 'lng': -95.3071066302915}}}","[{'height': 2229, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104563921440699521679"">Sean Passmore</a>'], 'photo_reference': 'CmRaAAAAcpNDXV34U6bZxlyO0yeWjp1-9pxJyWASjY2anSs0FjORJlflPhCeZuHAVKZn5_SGtnpISxGHNAv_CkwI_C8_K46Mk8a3S_AfKy6JBED3OXo3J0TUHxvNIbjuqXxFIaQDEhA8M2SGtcX68DpxuUgflt1IGhTGkriR5FKzdp72LnVfcCcUEPLahQ', 'width': 1563}]",ChIJh-tFGKJuv4cRwASrkg0NFNc,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walgreens,{'open_now': True},2,ee0c48e07d35207c441216ad4a4d281fafad6ccf,GOOGLE,3.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'XPC9+FJ Lawrence, KS, United States', 'global_code': '86C6XPC9+FJ'}",21,"3421 West 6th Street, Lawrence",ChIJrcxo7sJuv4cRejdcnZhn29k,OPERATIONAL,"{'location': {'lat': 38.9711367, 'lng': -95.2808781}, 'viewport': {'northeast': {'lat': 38.9724858802915, 'lng': -95.2795646197085}, 'southwest': {'lat': 38.9697879197085, 'lng': -95.2822625802915}}}","[{'height': 2221, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100570755860207856563"">Don Dean</a>'], 'photo_reference': 'CmRaAAAALoQRql_YWc9pWHzNybn4WqESTVySxeFLcb3OVOk67qCCZV6MvXyLtsrwJLCyKtSdFXkyCKKsZ1CNkV_LdF1uUmGIf5okOwsl5ZznfYugtZzxEXA7qOOdGPQgvaOKkSrwEhBXsW1eC2WU3W-fTb_8wWawGhQnRaDIVaz-nV7xcFEyqVaW4rBjUg', 'width': 3561}]",ChIJrcxo7sJuv4cRejdcnZhn29k,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,0d268ca16c83c023ab87449b6fa8c48aca6a94c8,GOOGLE,3.3,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '28W9+W2 Topeka, KS, United States', 'global_code': '86F628W9+W2'}",43,"1001 Southwest Topeka Boulevard, Topeka",ChIJKaFoVBsDv4cR8Vu8kbg5QME,OPERATIONAL,"{'location': {'lat': 39.0473094, 'lng': -95.68243249999999}, 'viewport': {'northeast': {'lat': 39.0486434302915, 'lng': -95.68102626970848}, 'southwest': {'lat': 39.0459454697085, 'lng': -95.68372423029149}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117817339312756505330"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAexN7sJEOJoXMNx5SxfH4rOd3hQ_kh5APd8l4X43IB2gaVogMsntiF6UdO5RLfb88csWztGDW5hAePy4MgyEmbig4Fct_D8Bk5B9JDaqC6vNSidcv6tN9ltzfARjHICiHEhBYTLJvMuz4BRkw8FJnxFG0GhTxQXjwuB0qi7QzKAMj_TECt6jvuQ', 'width': 1116}]",ChIJKaFoVBsDv4cR8Vu8kbg5QME,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,5df615568f19704ef313af165bc4566a0ff6d703,GOOGLE,3.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '262Q+69 Topeka, KS, United States', 'global_code': '86F6262Q+69'}",16,"3630 Southwest Wanamaker Road, Topeka",ChIJIejOytrivocRJPGQknUMh4M,OPERATIONAL,"{'location': {'lat': 39.00058409999999, 'lng': -95.7615537}, 'viewport': {'northeast': {'lat': 39.00178798029149, 'lng': -95.7602032697085}, 'southwest': {'lat': 38.99909001970849, 'lng': -95.7629012302915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110088897441996646794"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAt2__VstwWZdLoMYp3S9cR01cBKDxqj3QoHGZ60OSIDgtieDwQp78xNivoFSfxbbX5wUDso7MwQPYOJ-EGfJ2ZOynCY0FmQiuXZ_gTcpTPpjOivI64TCj4azlG0eMdVtQEhDjm6B27DZHeULHpH3GjGzGGhSKX5veavJ1GsqaNQZOWeDFn6xLWQ', 'width': 1116}]",ChIJIejOytrivocRJPGQknUMh4M,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,f90c26af7602bd775453a9d308cee7388d44df94,GOOGLE,3.5,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '372F+5P Topeka, KS, United States', 'global_code': '86F6372F+5P'}",29,"1001 Southwest Gage Boulevard, Topeka",ChIJqTq7WIECv4cR-E_HHSyVttI,OPERATIONAL,"{'location': {'lat': 39.05047279999999, 'lng': -95.7257009}, 'viewport': {'northeast': {'lat': 39.0518082802915, 'lng': -95.7242009197085}, 'southwest': {'lat': 39.0491103197085, 'lng': -95.7268988802915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117431595142557346211"">Walgreens</a>'], 'photo_reference': 'CmRaAAAA6u2UPuiEXkowVWEHur49rxfV5RuZCeob_SDtx_o_V0nY42lUsme_XUHGlLcd-P7TaxHMRO7ljWtaPH2W9yzzIsBUtOHt1AM5ShBag5B8G0PW3QVrunsUvtdtuhiRQYO9EhAJz05Ygxaw-FOVo_-t0m6sGhTz2p8wixEUV78rrlY5F3X1lDNrTQ', 'width': 1116}]",ChIJqTq7WIECv4cR-E_HHSyVttI,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,ad9e4d5fca27c1a8f802dbbfb4d8dec70e169e65,GOOGLE,3.4,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'WQV5+8C Lawrence, KS, United States', 'global_code': '86C6WQV5+8C'}",23,"400 West 23rd Street, Lawrence",ChIJlQh3Crpov4cRw81C6yp9VYk,OPERATIONAL,"{'location': {'lat': 38.9433071, 'lng': -95.24145689999999}, 'viewport': {'northeast': {'lat': 38.94465628029149, 'lng': -95.24015116970848}, 'southwest': {'lat': 38.94195831970849, 'lng': -95.2428491302915}}}","[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107351563208650319452"">Jackie Ayler</a>'], 'photo_reference': 'CmRaAAAALitRKCvp5_EiI51ZUbuyZV_qxoVXTMd5c8v9_lih6nwjLy-9Y0MBwFfv8o_icJd01FxYM2F4YJ1QFuCFHSGthUEEC2Il4gfBnuH3kO_uBmf3RT6czvigZXnEXx9X-8goEhDJY65vw9iS07lTJ1rHGxobGhRX37V9ogCSz6ZXBUrELHVkmJtwUg', 'width': 2988}]",ChIJlQh3Crpov4cRw81C6yp9VYk,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,025813576408f0db462995e7be15b74bf6685493,GOOGLE,4.6,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '2827+H5 Topeka, KS, United States', 'global_code': '86F62827+H5'}",11,"3696 Southwest Topeka Boulevard, Topeka",ChIJEeoGvNgcv4cRWyVTZHFlACA,OPERATIONAL,"{'location': {'lat': 39.0014531, 'lng': -95.6871129}, 'viewport': {'northeast': {'lat': 39.0028022302915, 'lng': -95.68586366970848}, 'southwest': {'lat': 39.0001042697085, 'lng': -95.6885616302915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103151115482742349381"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAqLkLJOW7gmwR5Fb8bDHksVIszx2AvqnTARE4NKfjl_MJkDZ4Ic1fDySQQCOAV7xTEytOiyEgQooCo0B3hYDdba-SEqm-q1Hwcv7-iyZwnJxoMAEyG8W7DuY7iE3RLVOTEhAsOjj6EsTesn82szlFbc0fGhSEZTrAEk5aq1pERN-xmEtL-vVBhg', 'width': 1116}]",ChIJEeoGvNgcv4cRWyVTZHFlACA,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,50bf56cab79628dd38fb629a2689bb2ef04c6dad,GOOGLE,2.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '38QM+6Q Topeka, KS, United States', 'global_code': '86F638QM+6Q'}",24,"2101 Northwest Topeka Boulevard, Topeka",ChIJ5XA-8-gDv4cR-T0Q2j4tnMw,OPERATIONAL,"{'location': {'lat': 39.0880433, 'lng': -95.6655205}, 'viewport': {'northeast': {'lat': 39.08930043029149, 'lng': -95.66417026970849}, 'southwest': {'lat': 39.0866024697085, 'lng': -95.66686823029151}}}","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116982117178166057251"">Sue Johnson</a>'], 'photo_reference': 'CmRaAAAAlc7i5Sr3Br4uFOoDLc71GqqQzHqyaRCRyQuRTPeFKMOwF3JzDD5k_zyjJMk9PKw1aYB0wXOvLA5Q3Hul7GQTJ5JlrINoZMNbE3Q_NI3fIhs-oaJG6ooEh4-lFC-aCva8EhDZl80Cc-eqo-OAz1HviahJGhQUuO1b316_eCSvfvbpttSv9TalBQ', 'width': 1273}]",ChIJ5XA-8-gDv4cR-T0Q2j4tnMw,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,73b524415b3286bd4bbc959b0488040930a52d1f,GOOGLE,3.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '27H4+74 Topeka, KS, United States', 'global_code': '86F627H4+74'}",23,"2121 Southwest Fairlawn Road, Topeka",ChIJb8Uae0T9vocRZQZLqaIAOpA,OPERATIONAL,"{'location': {'lat': 39.0282342, 'lng': -95.7446758}, 'viewport': {'northeast': {'lat': 39.0295827302915, 'lng': -95.7433474697085}, 'southwest': {'lat': 39.0268847697085, 'lng': -95.7460454302915}}}","[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101592125694200669876"">Hey Buttons</a>'], 'photo_reference': 'CmRaAAAAGfDnVgFd_eJSOKgI-0tJG_niWr1vbmBSCDUyyED7vu3t8yMCNUR3kx6fheyxvChSJIlVTamujNoMM2aRuUVQAIZo3KoQ7vKP5bof2C-NMmyKiQYsv9btExSy1T4pO5XwEhDvjureW6juVvwmUkyxDkTNGhTSMDKMI6OBo5Vj5AbBOmZs3Ng-yA', 'width': 3840}]",ChIJb8Uae0T9vocRZQZLqaIAOpA,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Jayhawk Pharmacy and Patient Supply,{'open_now': False},,0959e0ecaecfcaee218e989492491de64f0e8105,GOOGLE,3.5,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '268C+2G Topeka, KS, United States', 'global_code': '86F6268C+2G'}",6,"2860 Southwest Mission Woods Drive, Topeka",ChIJXT9XltP8vocRcQlVuW0iCKk,OPERATIONAL,"{'location': {'lat': 39.01505150000001, 'lng': -95.7786608}, 'viewport': {'northeast': {'lat': 39.0162812802915, 'lng': -95.77737886970849}, 'southwest': {'lat': 39.0135833197085, 'lng': -95.7800768302915}}}",,ChIJXT9XltP8vocRcQlVuW0iCKk,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Walgreens,{'open_now': True},2,4c4865f26ee267fe3ebd78fd2d5b00d645365c23,GOOGLE,4.4,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '287X+W3 Topeka, KS, United States', 'global_code': '86F6287X+W3'}",13,"2901 Southeast California Avenue, Topeka",ChIJDzbCXawcv4cR7MZgtrQU9xc,OPERATIONAL,"{'location': {'lat': 39.0147764, 'lng': -95.65226299999999}, 'viewport': {'northeast': {'lat': 39.0161245802915, 'lng': -95.65061521970848}, 'southwest': {'lat': 39.0134266197085, 'lng': -95.65331318029149}}}","[{'height': 1535, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110056014323866385314"">Zac Glenn</a>'], 'photo_reference': 'CmRaAAAAQy_Rc7nKA4Yzog6tJIrUBZPqGl1fzq8ugcfJUVdesFHx0G9jDA-S5QHyZAVJKsZKkMJn45cIasAdpj9264wtAG6Xj8WGr6o4Hu_f3AnGHxiXxMRF2S1cmQdsy9QGLWjVEhChkZ0Rdx_oQ82FjzPPWKNdGhROfy7TBpooB3o1dkPT-kkpv6ep0w', 'width': 3767}]",ChIJDzbCXawcv4cR7MZgtrQU9xc,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Tallgrass Pharmacy,{'open_now': False},,bc219d170998479d4fe81b0497bfa17eaaa6c9bb,GOOGLE,4.3,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '364M+W4 Topeka, KS, United States', 'global_code': '86F6364M+W4'}",4,"601 Southwest Corporate View, Topeka",ChIJU4eXXKn9vocRnMobITkEirE,OPERATIONAL,"{'location': {'lat': 39.0572807, 'lng': -95.7671932}, 'viewport': {'northeast': {'lat': 39.0587016802915, 'lng': -95.7658457197085}, 'southwest': {'lat': 39.0560037197085, 'lng': -95.7685436802915}}}",,ChIJU4eXXKn9vocRnMobITkEirE,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
